stock_code,corp_name,market,corp_code,modify_date,접수번호,법인구분,고유번호,법인명,주식 종류,성명,관계,기초 소유 주식 수,기초 소유 주식 지분 율,기말 소유 주식 수,기말 소유 주식 지분 율,비고
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,손영일,발행회사 임원,0,0.00,"59,500",0.18,임원 선임
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,김용구,발행회사 임원,0,0.00,"57,461",0.17,임원 선임
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,김희선,친인척,"83,660",0.25,"83,660",0.25,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,김병희,기타,"60,820",0.18,"60,820",0.18,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,곽재희,친인척,"29,040",0.09,"29,040",0.09,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,오세창,친인척,"28,840",0.09,"28,840",0.09,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,김태규,-,"25,000",0.07,0,0.00,계열회사 편출
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,이효섭,친인척,"22,000",0.07,"22,000",0.07,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,곽성은,친인척,"18,940",0.06,"18,940",0.06,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,김영윤,발행회사 임원,"3,555,560",10.54,"3,555,560",10.54,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,곽대근,친인척,"11,980",0.04,"11,980",0.04,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,윤정원,친인척,"10,000",0.03,"10,000",0.03,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,정조화,-,"2,230,500",6.61,0,0.00,임원퇴임
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,곽준상,친인척,"1,767,730",5.24,"3,767,730",11.17,수증(곽영필)
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,(주)한조,계열사,"528,090",1.57,"528,090",1.57,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,이신영,친인척,"306,134",0.91,"306,134",0.91,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,곽성희,친인척,"305,198",0.91,"305,198",0.91,-
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,김홍식,-,"130,000",0.39,0,0.00,계열회사 편출
002150,도화엔지니어링,KOSPI,00114552,20230327,20230512000907,Y,00114552,도화엔지니어링,보통주,박승우,발행회사 임원,"108,500",0.32,"108,500",0.32,-
002170,삼양통상,KOSPI,00127042,20230220,20230515001855,Y,00127042,삼양통상,보통주,허남각,친인척,"600,000",20.00,"600,000",20.00,-
002170,삼양통상,KOSPI,00127042,20230220,20230515001855,Y,00127042,삼양통상,보통주,허동수,친인척,"180,000",6.00,"180,000",6.00,-
002170,삼양통상,KOSPI,00127042,20230220,20230515001855,Y,00127042,삼양통상,보통주,허광수,친인척,"94,500",3.15,"94,500",3.15,-
002170,삼양통상,KOSPI,00127042,20230220,20230515001855,Y,00127042,삼양통상,보통주,허준홍,본인,"750,000",25.00,"750,000",25.00,-
002170,삼양통상,KOSPI,00127042,20230220,20230515001855,Y,00127042,삼양통상,보통주,허세홍,친인척,"20,000",0.67,"20,000",0.67,-
002170,삼양통상,KOSPI,00127042,20230220,20230515001855,Y,00127042,삼양통상,보통주,허자홍,친인척,"25,000",0.83,"25,000",0.83,-
002170,삼양통상,KOSPI,00127042,20230220,20230515001855,Y,00127042,삼양통상,보통주,허서홍,친인척,"50,000",1.67,"50,000",1.67,-
002200,한국수출포장공업,KOSPI,00158112,20230210,20230515001734,Y,00158112,한국수출포장공업,보통주,허정훈,본인,"1,440,000",36.00,"1,440,000",36.00,-
002200,한국수출포장공업,KOSPI,00158112,20230210,20230515001734,Y,00158112,한국수출포장공업,보통주,허봉삼,친척,"229,000",5.72,"229,000",5.72,-
002200,한국수출포장공업,KOSPI,00158112,20230210,20230515001734,Y,00158112,한국수출포장공업,보통주,산천교역,기타,"153,500",3.84,"153,500",3.84,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 정 헌,특수관계인,"1,890,678",7.08,"1,895,234",7.09,장내매수
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,이엄유주,특수관계인,"820,329",3.07,"820,329",3.07,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,이엄윤우,특수관계인,"800,329",3.00,"800,329",3.00,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 재 윤,특수관계인,"977,426",3.66,"987,426",3.70,장내매수
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 신 철,특수관계인,"298,420",1.12,"298,420",1.12,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 윤 찬,특수관계인,"289,920",1.09,"289,920",1.09,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 신 우,특수관계인,"289,920",1.09,"289,920",1.09,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 신 길,특수관계인,"261,470",0.98,"261,470",0.98,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,최 현 옥,특수관계인,"178,390",0.67,"178,390",0.67,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,(주)하이스틸,계열사,"150,000",0.56,"150,000",0.56,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 정 희,특수관계인,"427,577",1.60,"427,577",1.60,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 정 호,특수관계인,"1,412,547",5.29,"1,412,547",5.29,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 신 영,본  인,"2,080,038",7.79,"2,080,038",7.79,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,조 재 근,특수관계인,"360,144",1.35,"360,144",1.35,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,조 유 안,특수관계인,"871,104",3.26,"871,104",3.26,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,조 수 안,특수관계인,"815,329",3.05,"815,329",3.05,-
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,엄 채 윤,특수관계인,"1,179,053",4.42,"1,196,020",4.48,장내매수
002220,한일철강,KOSPI,00163196,20221202,20230515002512,Y,00163196,한일철강,보통주,이 지 훈,특수관계인,"360,144",1.35,"360,144",1.35,-
002230,피에스텍,KOSDAQ,00155638,20230202,20230515001056,K,00155638,피에스텍,보통주,(주)풍성,최대주주,"8,895,059",45.22,"8,895,059",45.92,-
002230,피에스텍,KOSDAQ,00155638,20230202,20230515001056,K,00155638,피에스텍,보통주,황재용,임원,"419,937",2.13,"419,937",2.17,-
002230,피에스텍,KOSDAQ,00155638,20230202,20230515001056,K,00155638,피에스텍,보통주,황재혁,임원,"414,937",2.10,"414,937",2.14,-
002230,피에스텍,KOSDAQ,00155638,20230202,20230515001056,K,00155638,피에스텍,보통주,김형민,임원,"82,987",0.42,"82,987",0.42,-
002230,피에스텍,KOSDAQ,00155638,20230202,20230515001056,K,00155638,피에스텍,보통주,황지안,기타,"17,250",0.08,"17,250",0.09,-
002230,피에스텍,KOSDAQ,00155638,20230202,20230515001056,K,00155638,피에스텍,보통주,황준안,기타,"17,250",0.08,"17,250",0.09,-
002230,피에스텍,KOSDAQ,00155638,20230202,20230515001056,K,00155638,피에스텍,보통주,황정안,기타,"17,250",0.08,"17,250",0.09,-
002230,피에스텍,KOSDAQ,00155638,20230202,20230515001056,K,00155638,피에스텍,보통주,황조안,기타,"17,250",0.08,"17,250",0.09,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,홍석표,본인,"4,615,665",20.07,"5,017,166",20.07,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,재단법인 문화재단 1963,관계회사,"230,008",1.00,"250,015",1.00,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,고려제강㈜,-,"7,973",0.03,"12,037",0.05,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,홍영철,특수관계인,"2,641,856",11.49,"2,871,662",11.49,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,홍희연,특수관계인,"909,001",3.95,"988,071",3.95,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,홍순자,특수관계인,"323,476",1.41,"351,614",1.41,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,신가윤,특수관계인,"37,290",0.16,"40,533",0.16,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,홍정민,특수관계인,"35,691",0.16,"38,795",0.16,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,홍준형,특수관계인,"29,577",0.13,"32,149",0.13,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,키스와이어홀딩스(주),관계회사,"3,504,812",15.24,"3,809,683",15.24,-
002240,고려제강,KOSPI,00103006,20230215,20230512001305,Y,00103006,고려제강,보통주식,키스트론(주),관계회사,"3,248,625",14.12,"3,531,212",14.12,-
002290,삼일기업공사,KOSDAQ,00127936,20221208,20230515000664,K,00127936,삼일기업공사,보통주,박종웅,본인,"5,083,000",40.99,"5,083,000",40.99,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,한진칼,본인,"3,611,095",24.16,"3,611,095",24.16,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,김기업,계열회사임원,"1,000",0.01,"1,000",0.01,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,박기홍,계열회사임원,"1,000",0.01,"1,000",0.01,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,김현우,계열회사임원,939,0.01,939,0.01,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,서민석,계열회사임원,239,0.00,239,0.00,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,조원태,특수관계인,"4,794",0.03,"4,794",0.03,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,조에밀리리(조현민),특수관계인,"4,809",0.03,"9,381",0.06,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,조현아,특수관계인,"4,000",0.03,"4,000",0.03,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,정석인하학원,비영리법인,"475,124",3.18,"475,124",3.18,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,노삼석,발행회사임원,"3,000",0.02,"3,000",0.02,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,주성균,발행회사임원,510,0.00,0,0.00,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,한종철,발행회사임원,100,0.00,100,0.00,-
002320,한진,KOSPI,00163512,20230427,20230512001203,Y,00163512,한진,보통주,류경표,임원,"1,427",0.01,"1,427",0.01,-
002350,넥센타이어,KOSPI,00173874,20230104,20230515002025,Y,00173874,넥센타이어,보통주,(주)넥센,최대주주,"43,904,000",44.95,"43,904,000",44.95,-
002350,넥센타이어,KOSPI,00173874,20230104,20230515002025,Y,00173874,넥센타이어,보통주,강병중,대표이사 회장,"19,001,000",19.45,"19,001,000",19.45,-
002350,넥센타이어,KOSPI,00173874,20230104,20230515002025,Y,00173874,넥센타이어,보통주,강호찬,대표이사 부회장,"3,174,000",3.25,"3,174,000",3.25,-
002360,SH에너지화학,KOSPI,00136457,20221212,20230515000709,Y,00136457,SH에너지화학,보통주,"REALTY ADVISORS, INC.",본인,"34,522,638",31.06,"34,522,638",31.06,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정몽진,본인,"1,739,841",19.58,"1,739,841",19.58,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정제선,혈족3촌,"23,386",0.26,"23,386",0.26,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정도선,혈족3촌,"15,318",0.17,"15,318",0.17,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정한선,혈족3촌,"2,188",0.02,"2,188",0.02,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정연선,혈족3촌,"2,188",0.02,"2,188",0.02,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,서전문화재단법인,출연 재단,"266,600",3.00,"266,600",3.00,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정몽익,혈족2촌,"522,245",5.88,"522,245",5.88,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정몽열,혈족2촌,"560,511",6.31,"560,511",6.31,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정은희,혈족5촌,"18,519",0.21,"18,519",0.21,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정유희,혈족5촌,"18,695",0.21,"18,695",0.21,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,홍은진,배우자,502,0.01,502,0.01,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,곽지은,인척2촌,421,0.00,421,0.00,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정재림,혈족1촌,"55,468",0.62,"55,468",0.62,-
002380,케이씨씨,KOSPI,00105271,20230104,20230515001915,Y,00105271,케이씨씨,의결권 있는 주식,정명선,혈족1촌,"55,468",0.62,"55,468",0.62,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,김영진,본인,"1,878,397",13.65,"1,878,397",13.65,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,KIM DANIEL DONG HAN,친인척,"3,000",0.02,"3,000",0.02,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,김종한,친인척,"2,630",0.02,"2,630",0.02,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,김금희,친인척,"447,789",3.25,"447,789",3.25,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,김석진,친인척,"706,211",5.13,"706,211",5.13,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,채영세,친인척,"162,557",1.18,"162,557",1.18,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,(주)와이앤에스인터내셔날,계열회사,"2,435,290",17.69,"2,435,290",17.69,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,장유훈,친인척,"115,395",0.84,"115,395",0.84,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,공신진흥(주),계열회사,"86,268",0.63,"86,268",0.63,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,재단법인 한독제석재단,기타,"130,000",0.94,"130,000",0.94,-
002390,한독,KOSPI,00161046,20221226,20230512000662,Y,00161046,한독,보통주,김경한,친인척,"3,606",0.03,"3,606",0.03,-
002410,범양건영,KOSPI,00122694,20230328,20230517000268,Y,00122694,범양건영,보통주,플라스코앤비(주),본인,"7,049,684",28.39,"7,049,684",28.39,-
002420,세기상사,KOSPI,00133618,20221201,20230515000883,Y,00133618,세기상사,보통주,우양산업개발(주),본인,"2,290,930",43.28,"2,556,630",45.99,-
002420,세기상사,KOSPI,00133618,20221201,20230515000883,Y,00133618,세기상사,보통주,(주)케이이에스,기타의 특수관계인,"253,053",4.78,"253,053",4.55,-
002450,삼익악기,KOSPI,00127857,20221129,20230515001118,Y,00127857,삼익악기,보통주,김종섭,최대주주,"16,708,113",18.46,"16,708,113",18.46,-
002450,삼익악기,KOSPI,00127857,20221129,20230515001118,Y,00127857,삼익악기,보통주,(주)스페코,특수관계인,"11,733,720",12.96,"11,733,720",12.96,-
002450,삼익악기,KOSPI,00127857,20221129,20230515001118,Y,00127857,삼익악기,보통주,김민수,최대주주의친인척,"6,553,983",7.24,"6,553,983",7.24,-
002450,삼익악기,KOSPI,00127857,20221129,20230515001118,Y,00127857,삼익악기,보통주,(재)삼익문화재단,특수관계인,"2,370,000",2.62,"2,370,000",2.62,-
002450,삼익악기,KOSPI,00127857,20221129,20230515001118,Y,00127857,삼익악기,보통주,이형국,등기임원,"110,000",0.12,"110,000",0.12,-
002450,삼익악기,KOSPI,00127857,20221129,20230515001118,Y,00127857,삼익악기,보통주,이강록,등기임원,"30,000",0.03,"30,000",0.03,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이인중,최대주주 본인,"1,162,418",11.45,"1,162,418",11.45,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이종민,최대주주의 친인척,"180,846",1.78,"180,846",1.78,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이종훈,최대주주의 친인척,"50,956",0.50,"50,956",0.50,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이종호,최대주주의 친인척,"81,076",0.80,"81,076",0.80,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이희정,최대주주의 친인척,956,0.01,956,0.01,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이희원,최대주주의 친인척,956,0.01,956,0.01,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이종혁,최대주주의 친인척,"20,956",0.21,"20,956",0.21,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,정지원,최대주주의 친인척,236,0.00,236,0.00,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,권상미,최대주주의 배우자,"47,000",0.46,"47,000",0.46,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,황은아,최대주주의 친인척,"14,810",0.15,"14,810",0.15,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이지은,최대주주의 친인척,"32,000",0.32,"32,000",0.32,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이종원,최대주주의 친인척,"728,730",7.18,"728,730",7.18,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이지유,최대주주의 친인척,"20,000",0.20,"20,000",0.20,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이유진,최대주주의 친인척,"20,000",0.20,"20,000",0.20,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,장복태,특수관계법인 임원,"15,296",0.15,"15,296",0.15,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,(주)화성개발,최대주주의 특수관계법인,"33,769",0.33,"33,769",0.33,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,동진건설(주),최대주주의 특수관계법인,"398,181",3.92,"398,181",3.92,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,화성장학문화재단,최대주주의 특수관계법인,"393,014",3.87,"393,014",3.87,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이홍중,최대주주의 친인척,"647,229",6.38,"647,229",6.38,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이익중,최대주주의 친인척,"82,524",0.81,"82,524",0.81,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이창은,최대주주의 친인척,"35,000",0.34,"35,000",0.34,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이명은,최대주주의 친인척,"45,000",0.44,"45,000",0.44,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이주영,최대주주의 친인척,"31,406",0.31,"31,406",0.31,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이정현,최대주주의 친인척,"30,956",0.30,"30,956",0.30,-
002460,화성산업,KOSPI,00174527,20230203,20230515002478,Y,00174527,화성산업,보통주,이옥경,최대주주의 친인척,"230,000",2.27,"230,000",2.27,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,(주)오뚜기,본인,"293,550",48.92,"293,550",48.92,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,김성태,계열사 임원,100,0.02,100,0.02,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,(주)애드리치,계열사,"10,000",1.67,"10,000",1.67,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,알디에스(주),계열사,"1,600",0.27,"1,600",0.27,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,(재)오뚜기함태호재단,기타,"30,000",5.00,"30,000",5.00,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,함창호,계열사 임원,"1,496",0.25,"1,496",0.25,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,함영준,최대주주 임원,"41,880",6.98,"41,880",6.98,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,함영진,기타,"5,000",0.83,"5,000",0.83,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,함영제,기타,"5,000",0.83,"5,000",0.83,-
002600,조흥,KOSPI,00149345,20230125,20230515000448,Y,00149345,조흥,보통주,함영범,기타,"14,681",2.45,"14,681",2.45,-
002620,제일파마홀딩스,KOSPI,00148443,20220222,20230512000865,Y,00148443,제일파마홀딩스,보통주,한승수,본인,"9,231,968",57.80,"9,231,968",57.80,-
002620,제일파마홀딩스,KOSPI,00148443,20220222,20230512000865,Y,00148443,제일파마홀딩스,보통주,한상철,자,"1,549,302",9.70,"1,549,302",9.70,-
002620,제일파마홀딩스,KOSPI,00148443,20220222,20230512000865,Y,00148443,제일파마홀딩스,보통주,한상우,자,"455,943",2.85,"455,943",2.85,-
002620,제일파마홀딩스,KOSPI,00148443,20220222,20230512000865,Y,00148443,제일파마홀딩스,보통주,한응수,친인척,"300,372",1.88,"300,372",1.88,-
002620,제일파마홀딩스,KOSPI,00148443,20220222,20230512000865,Y,00148443,제일파마홀딩스,보통주,이주혜,배우자,"104,400",0.65,"104,400",0.65,-
002620,제일파마홀딩스,KOSPI,00148443,20220222,20230512000865,Y,00148443,제일파마홀딩스,보통주,민이영,친인척,"28,580",0.18,"28,580",0.18,-
002620,제일파마홀딩스,KOSPI,00148443,20220222,20230512000865,Y,00148443,제일파마홀딩스,보통주,한보연,자,"15,918",0.10,"15,918",0.10,-
002630,오리엔트바이오,KOSPI,00141626,20230524,20230811000214,Y,00141626,오리엔트바이오,보통주,㈜오리엔트[舊: ㈜엠다스],최대주주,"28,448,457",23.99,"28,448,457",23.99,-
002630,오리엔트바이오,KOSPI,00141626,20230524,20230811000214,Y,00141626,오리엔트바이오,보통주,㈜오리엔트정공,계열회사,"9,587,060",8.08,"9,587,060",8.08,-
002630,오리엔트바이오,KOSPI,00141626,20230524,20230811000214,Y,00141626,오리엔트바이오,보통주,장재진,특수관계인,"895,776",0.76,"895,776",0.76,-
002630,오리엔트바이오,KOSPI,00141626,20230524,20230811000214,Y,00141626,오리엔트바이오,보통주,최숙종,특수관계인,"3,289,435",2.77,"3,289,435",2.77,-
002680,한탑,KOSDAQ,00140566,20221207,20230516000051,K,00140566,한탑,보통주,류지훈,최대주주,"9,793,208",32.65,"9,793,208",32.65,-
002680,한탑,KOSDAQ,00140566,20221207,20230516000051,K,00140566,한탑,보통주,류원기,특수관계인,"318,195",1.06,"318,195",1.06,-
002680,한탑,KOSDAQ,00140566,20221207,20230516000051,K,00140566,한탑,보통주,류원하,특수관계인,"177,661",0.59,"177,661",0.59,-
002690,동일제강,KOSPI,00118451,20230403,20230515001447,Y,00118451,동일제강,보통주,김준년,본인,"1,000,000",4.92,"1,000,000",4.93,-
002690,동일제강,KOSPI,00118451,20230403,20230515001447,Y,00118451,동일제강,보통주,김은경,특수관계인,"687,820",3.39,"687,820",3.39,-
002690,동일제강,KOSPI,00118451,20230403,20230515001447,Y,00118451,동일제강,보통주,김민정,특수관계인,"600,000",2.96,"600,000",2.96,-
002690,동일제강,KOSPI,00118451,20230403,20230515001447,Y,00118451,동일제강,보통주,김교현,특수관계인,"324,307",1.60,"300,000",1.48,주)
002690,동일제강,KOSPI,00118451,20230403,20230515001447,Y,00118451,동일제강,보통주,이영수,특수관계인,"149,000",0.73,"85,000",0.42,주)
002690,동일제강,KOSPI,00118451,20230403,20230515001447,Y,00118451,동일제강,보통주,엄석호,특수관계인,"540,000",2.66,"450,000",2.22,주)
002690,동일제강,KOSPI,00118451,20230403,20230515001447,Y,00118451,동일제강,보통주,에스폼(주),특수관계인,"8,450,812",41.63,"8,450,812",41.63,-
002690,동일제강,KOSPI,00118451,20230403,20230515001447,Y,00118451,동일제강,보통주,박규혁,특수관계인,"11,000",0.05,"11,000",0.05,-
002700,신일전자,KOSPI,00173698,20230222,20230515002044,Y,00173698,신일전자,보통주,김영,최대주주본인,"7,613,702",10.72,"7,613,702",10.72,-
002700,신일전자,KOSPI,00173698,20230222,20230515002044,Y,00173698,신일전자,보통주,정윤석,등기임원,"154,314",0.22,"154,314",0.22,-
